f1,f2,f3,label
5.519563,0.495016,9.594358,0
0.727178,1.522835,5.15339,0
7.477469999999999,2.1758490000000004,2.3100709999999998,0
1.099013,5.213551,6.066171,1
0.183891,0.527211,6.4092709999999995,0
2.677769,4.764352,2.922961,1
6.680801,1.534598,7.5145029999999995,1
9.843945,0.292302,5.968448,0
0.7873180000000001,5.562806,5.851706,1
7.085641000000001,1.005096,8.464144000000001,1
3.180945,0.774216,3.361365,0
5.987766000000001,9.427536,9.283646000000001,1
9.954747,5.692916,8.865357000000001,1
0.457268,1.788318,4.129802,0
3.322915,1.644305,9.129547,1
1.936607,5.097995,8.530368,1
0.660801,4.382073999999999,4.238421,1
5.387169,2.7025650000000003,2.3095529999999997,0
3.47678,5.670918,2.848073,1
5.098454,2.1317180000000002,5.636204,1
7.824634,4.501561,7.685718,1
6.289879,1.81552,5.4199720000000005,1
3.459825,4.549519,2.7796540000000003,1
9.647513,1.3100209999999999,8.120358,0
5.692095,2.358779,8.054756,1
5.061344,0.364309,9.647378999999999,1
6.035228,2.4954520000000002,8.002671000000001,1
4.627171,3.638875,6.186884,1
8.140436,3.8726010000000004,0.733707,0
5.688121,6.153679,4.043108,1
0.703198,6.822761999999999,4.544378,0
8.132784,2.664736,0.659027,0
5.023515,8.713783,4.904143,0
9.078092999999999,4.551523,8.622982,1
7.046975,6.625653,6.247001999999999,1
0.26452800000000004,2.433886,4.12595,0
6.306488,4.859657,2.8352779999999997,1
1.013336,6.878386,1.142554,1
3.7011489999999996,5.686933,2.067247,1
8.351668,2.726274,5.658811,1
1.440057,0.562954,3.4600419999999996,1
5.114477,2.083024,5.631469,1
8.708677,1.878471,3.835597,0
4.3123569999999996,7.961546,7.378169000000001,0
2.8212029999999997,0.21344699999999997,2.613453,0
7.091833,3.756008,5.551075,0
9.442941000000001,7.618321000000001,2.6269139999999997,1
0.344595,8.285725999999999,1.169792,1
8.84868,4.629834,2.3028,0
6.712858,7.9342690000000005,6.1246089999999995,1
9.81274,9.960205,4.3947400000000005,1
7.921752000000001,1.7729080000000002,4.743942,1
1.9863549999999999,7.3573960000000005,4.577495,1
1.1134030000000001,0.12856900000000002,9.871169,0
7.746891000000001,2.498084,8.350952000000001,1
0.783809,9.520745,9.876137,1
4.1505790000000005,2.178937,3.595646,1
0.113206,9.720253999999999,6.284972,1
9.68046,0.679711,4.051044,0
2.452619,8.794986999999999,8.345167,1
6.152382,2.922662,3.5171620000000003,0
3.051231,3.388331,7.822128,0
5.886415,6.173081,8.889607,1
5.6938260000000005,8.765744,6.302713,1
0.944682,9.898358,0.707842,1
9.618611999999999,6.992813000000001,0.983835,1
7.672524,5.034879,6.9012839999999995,0
3.8298650000000003,5.24645,4.564118,1
8.169112,8.08128,7.248033,1
1.469611,5.070161,2.018465,1
1.243242,0.9080719999999999,4.02625,0
9.673817,0.328963,6.781472999999999,0
0.227321,7.4893149999999995,1.6763860000000002,1
4.4821279999999994,2.660221,9.145006,1
7.6951,6.04629,2.2797970000000003,1
1.292741,6.843914999999999,1.507213,1
4.925194,8.755245,0.682196,1
3.8254059999999996,2.700661,3.750831,0
3.6087339999999997,7.777081,2.005716,1
8.106044,8.787189,3.901049,1
6.276504,5.5774349999999995,8.179299,0
8.237656,7.324306,2.9132849999999997,1
3.370596,5.193080999999999,7.45772,1
2.036996,8.964932000000001,4.12519,1
7.720178,4.807386,3.3569949999999995,1
7.508048,7.107825999999999,6.614232,1
4.884907,8.619947,4.399332,1
7.407136,8.300381,1.324317,1
3.877815,9.503616000000001,4.442272,1
6.827922,7.355556,8.048225,0
2.548637,5.505946,4.8618559999999995,1
4.470878,8.987046000000001,1.547823,1
3.794433,4.904818,3.736639,1
2.012644,0.350871,2.419263,0
8.970819,6.818594999999999,9.888503,1
5.118976,1.21282,0.061595000000000004,0
0.716437,4.503867,1.112262,0
1.859423,9.160487,7.742878,1
4.6664330000000005,2.604734,8.993692999999999,1
1.59178,0.541516,1.328367,0
5.446333999999999,5.065007,6.688694,1
5.415877,9.107956,4.35653,1
5.926551,4.245033,0.76465,0
5.457853,0.8262450000000001,0.042318,0
5.330112000000001,1.15458,3.7186489999999996,0
0.315067,1.461527,1.597595,0
4.066261,0.591288,4.118812,0
1.1328049999999998,5.447179,1.044254,0
0.5121859999999999,7.732947,4.038117,1
6.840903999999999,8.394648,0.314759,1
2.639681,1.07941,3.812982,0
1.9056540000000002,3.8552989999999996,4.271824,1
5.009879,7.990473,4.4253,1
9.452,6.022895,0.30644699999999997,0
6.614183000000001,4.425259,9.176300999999999,1
9.872438,0.22055500000000003,4.326127,1
7.953502,8.364244,6.312688,1
6.7588919999999995,6.627447999999999,7.561861,1
7.706857,1.374842,7.496106,1
5.230142,1.76793,6.848278,0
9.758403,1.273578,5.564968,0
7.296473,5.871414,2.728662,1
0.296673,1.9049630000000002,1.657643,1
2.125518,5.983769000000001,0.553736,1
4.348013,6.866424,4.873425,1
3.493872,2.435286,0.5054770000000001,0
3.810129,8.001583,0.813241,1
9.769511999999999,7.661517999999999,9.280292999999999,1
8.935096000000001,4.84526,8.738317,1
0.716674,1.466979,0.142224,0
3.3719419999999998,1.7998669999999999,1.182459,0
7.783636,1.7361950000000002,5.576479,1
8.602619,0.449905,3.238554,0
2.885191,3.7440309999999997,3.29722,1
1.745613,4.110461,5.73559,1
1.7719790000000002,5.015882,1.04304,1
9.861142,9.781357,6.938642999999999,0
1.2483360000000001,7.080867,1.5911629999999999,1
8.880734,2.773622,0.117736,0
4.509817,5.694215,8.79602,1
6.14412,2.034574,5.208928,1
5.778605000000001,8.506148,5.72463,1
2.616609,1.460221,9.039344,1
6.476103,0.082384,5.095663,0
9.863741000000001,2.034307,6.915061,1
9.115173,8.506225,5.732354,1
1.279847,5.85009,4.660278,1
1.5443049999999998,3.4562980000000003,8.902102000000001,1
5.490871,4.111029,6.717736,1
2.617177,2.442366,8.793694,1
3.9025870000000005,7.833036999999999,9.622374,0
7.915421,4.718037000000001,6.715936,1
6.752342999999999,3.6309970000000003,8.891238000000001,1
2.137222,4.6235919999999995,3.863425,1
0.473682,8.523703,9.206733999999999,1
1.98,8.108835000000001,9.706413000000001,1
2.219864,6.424149,8.740347,1
8.866515,7.534039999999999,0.070826,1
5.367077,9.6932,3.147793,1
4.411237,9.863729,1.06166,1
3.494725,9.952899,7.031097,1
4.576491000000001,0.8945209999999999,9.049017,1
9.418223,8.255752000000001,7.068161,1
6.364586,6.774574,8.869095,1
3.1987229999999998,7.609442,3.4214910000000005,1
5.143482,3.492317,4.83434,0
3.185518,7.982132000000001,3.7930580000000003,1
7.845861,4.854719,8.760334,1
4.807617,5.791430999999999,6.972534,1
6.685952,6.0215510000000005,4.434282,1
4.277302,1.502443,7.5023990000000005,0
8.277016999999999,6.371494,9.226338,1
3.9809360000000003,2.64783,3.540977,0
6.140147,8.375316999999999,9.634977000000001,1
6.357449,3.428035,6.92242,1
8.282753999999999,5.682754,5.543896,1
1.474185,2.5164299999999997,2.47448,0
8.537981,6.908761999999999,4.264313,1
8.411204,1.7667130000000002,3.457172,0
8.138206,2.683511,8.163960000000001,1
5.331341,1.704937,1.24356,0
0.08025299999999999,0.8785370000000001,0.797153,0
4.306572,7.719573,0.641012,1
3.4023260000000004,6.184908,5.679698,1
8.701339,8.154178,3.036649,1
5.062939,7.300961,0.054603,1
9.067675,3.511775,0.162364,0
6.195285,8.326324000000001,9.325024,1
0.03126,0.568583,2.9981139999999997,1
1.4471209999999999,3.795267,6.549216,1
1.51484,7.190228,8.343019,1
3.375136,4.022717,9.793677,1
2.176894,2.830325,9.315794,1
0.131287,9.370397,0.713976,1
2.882171,0.87634,6.4048419999999995,1
9.202664,5.729866,0.604083,0
6.298449,3.6021970000000003,9.345438,1
7.397464,5.894653,3.4992629999999996,1
3.084881,1.842282,3.829469,0
5.864999,3.6231459999999998,8.536491,1
6.4534720000000005,7.852285,5.281726,1
7.222682000000001,5.995703,5.78372,0
6.872043,2.1885630000000003,9.182309,1
7.918428,9.786392,5.308631,1
3.388589,4.654069,1.962447,1
0.548723,5.461709,9.698358,1
7.303991000000001,3.527827,0.09362100000000001,0
7.150973,8.630111999999999,1.210884,1
6.482397,6.49261,0.18920399999999998,0
2.488313,5.972924,3.8099309999999997,1
8.161487,2.992241,5.4350629999999995,1
2.778633,0.743695,0.296793,0
5.397764,2.259239,6.953276,1
7.720949000000001,6.651633,9.580091,1
0.17945999999999998,9.673712,8.193931,1
8.303823,9.404814,0.9348770000000001,1
5.897424,1.1240809999999999,8.491299,1
7.097005,2.30123,7.746092999999999,1
5.293471,3.181157,1.338407,0
3.9248519999999996,1.6352,4.239326,0
3.8944389999999998,1.192602,5.269103,0
7.844235,4.849194000000001,6.640328,1
4.522906,4.834258999999999,5.354128,1
4.239073,6.289005,7.61295,0
7.413086,6.104248999999999,8.522235,1
8.405479,6.2683279999999995,9.768583,1
9.449485000000001,1.106991,1.7710540000000001,0
2.742191,6.0103800000000005,2.6969529999999997,1
7.202982,7.966056,8.252018,1
2.81525,4.892347,3.070913,1
9.726606,8.42504,0.164885,1
4.714046,7.7778350000000005,4.102176999999999,1
3.882084,2.6244110000000003,6.637223,1
8.892739,6.405807,5.9865129999999995,1
7.512797,7.757567,1.716561,0
3.7679480000000005,4.413514,6.891617999999999,0
2.37957,5.143636,6.018148,1
0.035983,9.089061000000001,2.532975,1
7.514100999999999,2.69786,3.728269,0
0.47569399999999995,7.830445,4.355278,1
0.45485699999999996,0.992502,6.645341,1
7.398308999999999,2.631855,7.68982,1
0.389422,9.406382,5.166094,1
3.819895,2.057712,5.1283,1
7.201347999999999,1.146448,1.394284,0
0.23550900000000002,3.927259,6.9999210000000005,1
6.625118,0.72819,9.977757,1
8.558636,4.333035,1.458591,0
5.325537000000001,8.103932,8.361088,1
0.735787,6.050909,7.634952,1
5.45729,2.801046,5.282579,1
4.858757,0.410879,5.476649,0
1.5573270000000001,6.870933,9.297439,1
0.798191,6.297358999999999,9.542444999999999,1
7.02555,9.520202000000001,4.524122,1
3.853236,5.9827129999999995,4.597678,1
4.086646,2.958766,1.902618,0
9.009674,9.53757,5.947641,1
2.338616,1.23022,3.7441489999999997,0
1.641099,9.220798,9.257480000000001,1
6.091730999999999,8.554917,4.991261,1
4.852277,4.533706,4.313232,1
4.053908,8.837354,7.462012,1
4.820067,2.0596900000000002,7.085917,1
5.018456,8.988535,3.729146,1
8.526105000000001,9.676787,8.495094,0
0.907007,2.239243,8.062094,1
1.46004,7.319572999999999,5.746532,1
5.874491,0.737794,4.441693,1
5.271501,8.754925,2.604595,1
7.592278,0.066608,7.232552,1
2.126298,4.318469,1.319059,0
3.307004,5.048204,1.172883,0
4.724991999999999,9.667976,2.6978299999999997,1
1.9072189999999998,0.7599239999999999,8.180106,1
8.079497,3.9266379999999996,0.9190299999999999,0
4.664433,5.360723,4.680757,1
4.115647,7.2853520000000005,9.261341,1
7.351960000000001,6.493893,4.120272,1
0.812362,5.439331,6.623011,1
0.48753500000000005,7.7958940000000005,5.952475,1
7.463871000000001,8.650305,0.844526,1
9.410229,9.024632,2.7383490000000004,1
2.95127,3.6573800000000003,1.443714,0
9.018103,6.124471,7.551636,1
3.4098230000000003,6.812977,4.8416760000000005,0
3.3068699999999995,8.961947,0.24004099999999998,1
4.401278,6.863052000000001,8.238598,1
4.658946,4.191072,0.101341,0
2.841377,0.945867,1.493906,0
9.970499,4.232255,9.741332,1
7.889636,1.1850459999999998,0.5374720000000001,0
7.309517,8.089108,0.041488,0
4.902085,4.883163,1.4811239999999999,0
3.845111,1.721165,2.328187,0
8.584217,0.566785,3.135204,0
4.757857,3.236545,5.365979,1
4.182412,6.859885,9.850841,1
1.092141,9.592172999999999,7.074681,1
0.777219,7.612153,5.889514,1
5.701262,5.931001999999999,8.806076,0
0.814166,0.2872,8.812302,1
2.008365,1.140488,2.9056669999999998,1
1.707273,6.04087,3.8357449999999997,1
9.277415,9.201724,4.0643650000000004,1
6.061609,3.9152050000000003,7.612738,1
3.5073779999999997,4.687419,6.1355260000000005,1
2.299572,2.02504,2.3713319999999998,0
7.956042,1.177408,8.60418,1
1.464608,7.416481,3.4294849999999997,1
8.55697,6.335152,4.065556,0
2.3760220000000003,7.9013,6.729373,1
7.1030240000000004,0.793737,5.113264,0
4.7089419999999995,2.7260020000000003,0.31838299999999997,0
7.413422,6.4539089999999995,2.500917,1
8.47895,4.872249,7.7138279999999995,1
6.049657,6.318008,5.2052,1
3.734489,8.634685000000001,0.987239,1
4.969836,5.052795,2.555701,1
2.954095,9.285074,8.999295,0
0.078811,4.11256,3.221753,1
6.838562,3.540137,3.004074,0
9.994046,5.504991,3.9649769999999998,1
0.37724,1.6788049999999999,4.907988,0
7.996811999999999,0.113187,3.9411620000000003,0
8.747871,4.928401,4.022761,1
9.981195,6.578463,1.063566,1
5.863537,0.062862,2.992411,0
4.175421,6.214164,0.730102,0
9.754301,3.734176,5.265967,1
9.239166,9.230944000000001,8.221343,1
0.909749,3.12933,6.043303,1
3.242517,9.984465,0.637863,1
4.912866,4.660623999999999,5.708097,1
1.239087,6.771663,7.829353,1
6.834525,0.8217639999999999,3.044971,0
7.035928,3.7750730000000003,2.02393,0
7.5092479999999995,7.289896000000001,6.538576,1
6.52084,4.759918,6.364821,1
7.889247999999999,2.4081240000000004,6.33715,1
2.392589,6.975013000000001,3.122154,1
1.635637,8.830250999999999,2.1995169999999997,1
5.601914,0.02887,9.977347,1
0.850633,3.022318,3.446385,0
6.797391,5.470314,4.6767900000000004,1
2.76021,1.215366,1.0550540000000002,0
5.975283999999999,7.4198759999999995,6.711639,1
9.827999,3.0487900000000003,4.996298,1
0.023803,8.118452,9.526044,1
6.948702000000001,1.7255599999999998,4.534164,0
1.75443,4.511512000000001,4.987055000000001,1
7.53383,8.433439,0.491624,1
3.903753,5.168414,8.63786,1
6.383780000000001,9.692914,5.945014,1
7.1127899999999995,2.656654,6.223596,1
5.705444,1.219894,9.161378,1
9.338346000000001,8.687421,7.388688,1
0.41298100000000004,1.922852,8.837665,1
6.434362999999999,3.8247190000000004,4.772474,1
2.2581580000000003,5.264098000000001,8.299414,1
0.432512,6.937274,2.825875,1
6.630188,8.770889,9.175355999999999,1
1.4275440000000001,5.3989519999999995,0.683767,0
6.6188460000000005,9.845145,2.862234,1
8.532566000000001,0.250922,2.24424,0
2.1737740000000003,1.081904,1.112958,0
4.906623000000001,5.885432,2.576331,1
1.14953,0.8757450000000001,3.326693,0
7.813019000000001,6.152568,8.398334,1
4.923458,7.573689,8.186186,1
2.972641,8.869953,3.483989,1
8.715098,6.346223,5.548679,1
6.597144999999999,7.792919,6.193212,1
8.874823,7.30617,7.379055999999999,1
3.191602,9.955387,0.9462280000000001,1
0.831132,4.272921,5.9231739999999995,1
0.425489,4.3215069999999995,3.087358,1
1.895197,1.273543,1.6999490000000002,0
0.143497,5.1839379999999995,4.459326,1
1.530161,0.008005,6.106259,0
7.800924,2.29947,6.898225,1
9.60564,4.277282,0.457193,0
4.232668,1.4034209999999998,7.138374000000001,1
5.676342,3.061548,3.707951,0
7.383055000000001,6.795309,1.4507780000000001,1
8.068850999999999,3.150727,4.146091,1
8.334665,8.605417,7.070942999999999,1
8.613421,3.177202,7.992132000000001,1
5.476673,4.890357,3.090092,1
9.167639,3.547286,7.879554,1
4.950705999999999,5.0179279999999995,8.464108,0
8.079475,2.1720580000000003,6.728878999999999,1
8.967366,8.179657,4.740783,1
1.330384,8.886874,5.2485669999999995,1
7.492291000000001,2.3195099999999997,9.529876,1
5.4967120000000005,7.5220080000000005,2.520058,0
2.4123650000000003,5.610151,6.055697,1
9.157436,3.9352519999999998,4.9803120000000005,1
8.953178999999999,3.4444199999999996,4.73519,1
5.616478,1.46407,2.495186,0
9.643727,7.235969,1.620063,0
6.122843,6.8686300000000005,0.639161,1
9.188139999999999,0.169037,9.720846,1
7.691044000000001,2.240905,5.658237000000001,0
7.851056,1.713934,1.683415,0
5.649186,6.663727000000001,1.116634,1
0.108146,5.851825,1.6350209999999998,1
7.315894,4.130207,0.308469,0
1.366176,1.928532,7.933733,1
8.797161000000001,8.572894,1.1041530000000002,1
8.741931,0.8249989999999999,2.670154,0
3.065904,8.328391,6.536385,0
0.042325,8.2198,7.925451,1
4.883526,9.042086,0.293877,1
4.89391,1.928898,0.7162970000000001,0
6.059105000000001,1.024766,9.169426,1
2.953297,7.103159,4.9143,1
5.676053,6.018453,9.73576,1
6.843452,2.405914,0.850959,0
0.734304,7.387344000000001,0.8263159999999999,0
5.607144,8.751767999999998,6.46814,0
7.7938529999999995,6.762017,5.482343,1
8.690914999999999,6.19864,4.897568,1
7.223406,4.066993,2.1753009999999997,1
1.170152,7.089602,1.9271619999999998,1
3.108055,1.662922,1.264189,0
4.068835,2.115148,9.860864999999999,1
9.502493,0.687181,5.579769000000001,0
9.438949000000001,2.047909,5.600307,1
8.809925999999999,1.08265,9.920565,1
7.281291,4.818132,2.250861,1
8.885126,4.426162000000001,4.6814,0
1.515764,6.608561999999999,6.901483,1
8.271483,8.165672,4.5753260000000004,1
0.28081999999999996,4.43619,7.143458,1
5.123371,2.723227,4.89295,1
4.771137,0.49325699999999995,1.795121,0
1.575907,1.715686,1.081904,0
6.533818,3.332765,3.3618940000000004,0
7.758927000000001,8.043294,5.474222,1
4.651855,2.375705,3.89851,0
0.541378,8.473836,5.263657,0
2.910027,2.407115,0.605511,0
5.130342,5.49846,2.5957169999999996,1
5.9917169999999995,4.390838,3.482542,1
6.106523999999999,4.564446,6.424821,1
7.897211,9.786716,8.059285000000001,1
7.8300089999999996,3.533507,4.93083,1
5.909212999999999,8.82934,5.405203,1
7.303176,0.66886,7.272788,0
3.075975,7.878299,8.2466,1
3.37676,0.842317,8.107796,1
5.233155,1.590338,6.9361,1
6.154783999999999,3.360922,3.9800199999999997,1
3.147637,2.039305,9.708133,0
5.572813,4.6389629999999995,3.459512,1
3.4683029999999997,8.864714999999999,7.932616,0
9.533575,5.205404,0.9846809999999999,0
3.083703,9.231281,0.815867,1
0.073598,8.923663000000001,5.828938,1
0.514001,2.765039,6.646431,1
6.125961,0.626451,0.72078,0
2.665756,0.428913,0.251245,0
5.067876,3.710757,9.720594,1
2.575472,7.6532100000000005,9.307658,1
2.8586139999999998,0.29233899999999996,4.718597,0
9.523621,5.534464,2.402779,1
4.458128,8.231717999999999,4.903971,1
0.996757,1.550402,1.640914,0
2.176853,2.361694,6.396316000000001,1
2.790607,6.647562,3.081179,1
0.358319,2.801774,6.394661,1
0.454984,5.702319,5.042838,1
5.994658,9.761436,9.255915,1
5.2959,1.658694,5.1154980000000005,0
9.890412,0.019469,4.726157,1
1.569871,6.367071,8.009886999999999,1
8.728765,4.406203,8.589334,1
1.053764,1.6705130000000001,9.377854,1
4.472286,5.772516,4.345874,1
1.4748350000000001,9.388712,8.240869,1
9.150147,7.496783,2.987772,1
9.155478,8.10327,4.200076,1
8.122739,8.926232,9.933059,1
5.293304,7.942945,3.4393339999999997,1
2.349148,2.028667,5.541440000000001,1
3.69918,4.919295,4.814995,1
0.691811,9.160869,3.098737,1
8.549582000000001,1.339605,9.63614,1
8.836388000000001,2.623912,2.145777,0
0.727182,6.345852,7.037755000000001,1
5.272085,6.970813000000001,8.542530000000001,0
4.9137580000000005,1.9818639999999998,4.587458,0
4.010530999999999,0.128898,0.665818,0
5.048193,5.4808129999999995,5.881178,1
4.641682,8.979913999999999,7.90665,1
0.319519,7.542789,0.890992,1
0.166702,3.036769,7.147772,0
9.382621,4.1855269999999996,9.743803999999999,1
1.15634,8.286334,5.220095,1
0.268198,9.807552000000001,3.3330040000000003,1
9.93645,3.998822,1.9884400000000002,0
9.479635,7.869617999999999,0.724647,1
