f1,f2,f3,label
1.671116,5.957433,7.390397999999999,1
4.944673000000001,8.677978,6.177275,1
7.456227,9.641176,8.618503,1
9.740331,4.95338,9.38905,0
5.594111,4.125304,2.8823090000000002,0
5.668144,3.182987,6.057753,1
7.345876,8.309492,3.434016,0
6.7661039999999995,8.186866,9.941366,1
4.144299,7.331764,1.047376,0
6.009742,7.22465,7.363146,1
6.865827,5.981648000000001,4.925905,1
0.9350280000000001,4.314955,7.121515,1
8.440259,0.003824,9.646728999999999,1
3.186811,5.7044809999999995,5.437676000000001,0
4.013973,8.871692,1.006063,0
7.0585580000000006,0.9474299999999999,9.217297,1
8.279194,0.264673,0.291829,0
7.489323,7.654974,7.754904,1
3.636622,2.680809,0.961307,0
6.995764,8.082822,1.10079,1
8.086646,0.747518,9.544425,1
6.451999,4.982101,1.8061450000000001,1
3.853794,2.812208,1.246048,1
3.759638,0.463345,2.115209,0
0.728017,2.407038,6.327767,0
0.062012,4.0826709999999995,2.57249,0
6.76348,3.5337970000000003,8.270286,1
1.616619,9.371075999999999,9.195266,1
0.118594,8.739691,0.976722,1
3.7217919999999998,2.782867,7.036563,1
5.595075,8.282612,8.487938,1
8.745956,0.603147,1.3935440000000001,0
3.010185,7.721311,7.691314,1
1.803981,0.263804,6.770832,0
3.7976010000000002,5.041118,2.326705,0
4.412193,1.52197,5.117483999999999,0
0.26166100000000003,6.094206,1.101379,0
8.877073,8.137942,1.5590389999999998,1
6.420554,0.046977,3.82686,0
0.650123,5.220404,4.640484,1
2.9417150000000003,2.331798,6.732505000000001,1
2.595602,3.503337,3.313157,0
8.544455000000001,5.639862,1.807421,0
7.161830999999999,6.924905,7.4874339999999995,1
3.019111,8.588813,1.4069450000000001,1
6.726755000000001,2.965984,6.368332,1
3.0129599999999996,0.195192,8.313819,0
5.415596,2.954303,7.323392,1
5.286101,4.055897,3.103006,0
7.559234,6.416163,4.274905,1
2.056025,6.082326,9.060335,1
3.007231,6.547769000000001,6.641349000000001,1
5.136581,8.048294,7.922525,1
1.014278,4.290857,5.010644999999999,1
4.4860489999999995,3.324465,7.690322,1
6.2787690000000005,5.013714,8.258955,1
9.069612,1.3619620000000001,9.446572,1
7.778125,3.7214769999999997,2.732533,0
9.803803,1.7928680000000001,9.052008,1
8.340637,5.693357,8.837375999999999,1
3.741651,6.759900999999999,5.340555,1
1.050758,0.35120100000000004,8.783168,1
3.6756660000000005,6.47349,5.438452,1
1.4872049999999999,3.6974080000000002,1.519303,1
5.0593699999999995,0.9658760000000001,7.18566,0
4.687353,9.918192999999999,2.671646,1
1.7110610000000002,1.7236529999999999,7.3021899999999995,0
7.417008999999999,6.139565,3.528917,1
2.899466,8.869472,5.914589,1
9.220673,4.697757,9.487031,1
1.171247,4.925484,2.850772,0
8.622891000000001,4.370075,3.215267,0
5.3359510000000006,0.400928,6.519756,1
0.319121,9.191400999999999,4.51446,1
0.915055,1.8166490000000002,2.081881,0
7.956214,5.610797,9.490725,0
4.480269,5.405313,4.805904,1
0.10307000000000001,4.292935,6.5972789999999994,1
9.218419,9.44805,3.9327690000000004,1
3.818125,7.148036,1.523571,0
7.548964,8.043327,9.177381,1
7.234729,3.69184,9.898268,1
5.508489,1.9801490000000002,6.481848,0
7.590946000000001,5.972572,4.320384,1
1.377885,9.126287,5.772155000000001,1
3.419223,2.369434,2.755273,0
1.8174849999999998,6.688041,0.47895200000000004,0
3.8360769999999995,2.002523,4.789687000000001,0
0.045850999999999996,3.9670669999999997,9.253127000000001,1
7.658906,9.151394999999999,5.430364,1
1.131544,1.912211,6.632099,0
7.8847830000000005,0.952483,0.793704,0
0.07877,6.565859,0.7436229999999999,0
8.935293,3.498896,6.135634,0
0.186937,6.614586,6.388388,1
8.617109,1.178075,5.408057,0
5.145141000000001,4.6611839999999995,5.9435400000000005,1
3.812579,1.373904,5.971444,0
3.286115,2.603543,3.666612,0
3.556026,4.460316000000001,0.433566,0
1.026175,1.177189,7.132789,0
4.676085,3.268423,0.714246,0
9.883008,7.102633999999999,8.886038000000001,1
8.280709,4.294094,7.163077,1
8.955277,3.106617,6.229898,1
4.4805209999999995,2.201342,7.7119789999999995,1
4.804885,1.378591,8.937533,1
5.838907,9.371099000000001,1.995707,1
0.548288,9.128495,6.82655,1
2.396918,7.540796,0.087396,0
4.64343,8.973433,0.780044,1
3.267527,7.9431210000000005,6.349989,1
1.049739,2.579887,4.990662,0
4.781229,2.702641,3.2968949999999997,0
4.081233,2.234428,7.947025,1
1.6055270000000001,9.942732000000001,6.785222,1
9.071227,3.611772,7.378189,1
1.152568,7.465585000000001,3.748071,1
6.439018,4.528115000000001,8.720138,1
2.471236,5.070126999999999,1.92935,0
7.650014,6.920012,9.051234,1
9.622653999999999,2.34813,2.017358,0
4.582558000000001,9.964383,3.624027,1
9.907115,0.409249,8.341901,0
4.021021,5.720089,0.44648699999999997,0
3.185674,4.194559,0.9695870000000001,0
8.722674000000001,9.689724,9.331238,1
4.759851,1.2605879999999998,4.714885,0
8.1806,3.76612,4.841108,0
6.114249,6.858466,1.507142,1
6.822849000000001,5.131169,6.884892,1
5.540418,5.226793,5.708305999999999,1
0.946883,6.154793,4.735027,1
0.349352,5.704614,3.757249,1
5.394337999999999,3.088486,0.265937,1
4.349074,4.980822,2.564053,0
8.746942,7.405161,0.33293,0
4.263627,1.8400720000000002,5.557998,0
6.971241,2.442891,7.816439,1
7.669683999999999,3.524745,2.073097,0
9.679538,6.808124,2.749123,0
2.512738,6.506372,9.100916,1
9.594858,9.366853,8.061264,1
4.347674,0.625317,6.4736080000000005,0
8.030478,6.806538000000001,7.955807000000001,1
8.646609,3.5138059999999998,3.380582,0
5.956697,1.197021,8.129508,1
4.721766000000001,0.202605,2.242947,0
7.0107289999999995,4.992071,4.430193,1
1.498443,3.53111,7.430542999999999,1
2.8979619999999997,5.491807,5.037234,1
6.117125,1.510842,0.340253,0
8.31738,8.296061,6.44171,1
1.809866,9.822291,2.58184,1
1.019312,0.711348,1.392944,0
0.913953,3.6358910000000004,0.14238199999999998,0
8.627961,4.572575,7.44815,0
8.103684,4.878693,1.219706,0
0.3705,6.25694,8.247284,1
7.7677830000000005,8.587537,0.6352270000000001,1
6.883597,7.076936999999999,3.049153,1
6.899228,5.630992,6.460026,1
6.34234,7.85297,3.659618,1
1.488861,3.802,5.1809769999999995,1
8.374575,2.629127,0.243227,0
7.50782,1.462933,7.479906,0
7.719873,5.72719,4.365944,1
4.314726,5.001171,1.57282,0
2.0781080000000003,4.6219730000000006,9.891786999999999,1
0.252965,6.351813,6.8958759999999995,1
4.204782,0.5554939999999999,3.8516,0
4.357494,9.032577,5.810466,1
1.661704,6.053693,9.210328,1
7.516626,6.690233999999999,7.047842999999999,1
2.417424,1.4137870000000001,0.724156,0
6.414958,2.296976,7.930474,1
6.918947999999999,7.822260000000001,7.470403,1
4.174073,4.3662790000000005,3.7672190000000003,0
4.921773,7.618817999999999,4.072499,1
6.651395,9.882964999999999,2.011335,1
5.936658,1.221663,7.482622,0
7.911897,4.5304660000000005,8.689783,0
5.944252,9.413939,7.061471000000001,1
1.7109150000000002,4.991944999999999,0.8522780000000001,0
2.814205,8.32268,5.801775,1
2.688959,9.568995,5.367133,1
7.187811999999999,9.439632000000001,6.889997999999999,1
9.322598,8.901334,2.1523060000000003,1
0.12299600000000001,9.634928,8.712539,1
4.165394,7.402322,8.364214,0
6.816261,5.425685,2.468857,0
0.41763,3.321135,7.157039,1
1.6438150000000002,2.958814,0.220113,0
2.527809,5.5872459999999995,1.9435060000000002,0
5.026879,8.833505,3.554828,1
7.734838000000001,5.707134,9.608731,1
5.342062,8.32127,5.892728,1
5.723592,4.256942,9.617103,1
9.682628,2.08596,1.06703,1
5.407094,8.224069,3.332093,1
1.182883,3.552207,1.383684,0
9.139453,3.3271900000000003,3.426313,0
2.160694,6.981142,8.515808,1
2.6882759999999997,8.124539,7.753366000000001,1
6.445809,3.646094,7.537795,1
7.903036,7.154897,4.709255000000001,1
9.240857,5.776285,7.685922,1
4.000353,1.018015,1.698861,0
4.570222,3.082545,8.893929,1
6.4097349999999995,2.3202409999999998,7.876007,1
9.301382,6.391815,8.465961,1
4.516354,6.219327,0.019997,1
9.86542,7.557791,3.131565,1
4.712688,7.840819000000001,5.35412,1
3.617104,3.0400419999999997,8.601497,1
4.058057,0.300358,2.800694,0
3.3829029999999998,1.694622,2.337955,0
4.014863,0.21396199999999999,8.363067,0
6.605777000000001,6.829028,5.305904,1
3.048355,5.325901,2.084295,0
2.883692,5.215859,0.682232,0
3.056679,6.036352,1.549926,0
9.076394,0.151423,4.291241,0
0.45178100000000004,7.091935,1.762731,0
8.786557,4.1006849999999995,3.627322,0
4.314647,1.990389,6.117665000000001,1
8.819417,1.423569,2.0425560000000003,0
6.74947,4.126851,4.781547,0
9.34271,5.463778,7.2295419999999995,1
1.5001309999999999,8.779468,9.073172999999999,0
8.93089,3.364413,3.710976,0
0.456348,5.473707,3.217355,0
9.574392,6.844677000000001,2.044325,0
8.835067,8.16199,4.809464,1
9.585560000000001,6.8520199999999996,9.522255,1
0.9788709999999999,4.303801999999999,5.96819,0
9.76758,3.197732,2.72097,0
1.9771990000000002,1.794143,1.8442349999999998,1
5.158556,5.555212,0.29076,0
1.028918,3.508115,4.857809,1
0.352792,6.902133999999999,4.49235,1
5.064124,9.301813000000001,6.8423419999999995,1
6.1538330000000006,6.364597,0.984713,0
0.668399,6.952903,7.4542850000000005,0
0.150635,0.175255,1.703689,0
1.969398,3.547925,3.035923,0
9.103136,3.3266839999999998,2.742858,1
6.834799,7.600667,0.7353649999999999,0
4.502801,5.227715,6.37545,1
4.529528,3.2177919999999998,4.216609,1
9.582389,5.201322,7.816066,0
2.154225,5.27035,0.686766,0
5.445606,2.390456,4.432694000000001,0
5.938381,7.468617,4.5429580000000005,1
0.795301,7.285817,5.173572,1
4.886483999999999,5.908937,4.817691,1
1.136651,1.193141,8.956211999999999,1
4.410933,3.172821,6.349541,1
8.374144,4.165607,4.24411,1
9.435957,4.9308760000000005,2.833228,0
7.321332000000001,7.265923,2.296567,1
4.73454,6.839525,8.301229,1
4.125342,3.4748019999999995,3.15994,0
9.383739,7.977631,8.401113,0
9.170772,7.357324,6.186569,1
0.530145,2.53611,7.575025999999999,1
6.7017169999999995,1.819136,9.432657,1
6.750012,2.265885,1.0192379999999999,0
9.531808,3.315805,7.331057,1
0.15533,5.632287,9.796188,1
9.107088000000001,2.9561290000000002,3.292499,0
0.93376,1.693611,9.011216000000001,0
9.050936,5.197785,3.686235,0
7.7338949999999995,1.261261,8.48537,1
3.080397,7.918025999999999,0.573286,0
0.183912,1.592524,3.9017519999999997,0
4.908329,1.232809,3.982067,0
6.865096,3.778255,9.344332000000001,1
6.7343839999999995,2.63683,4.46301,0
4.330441,3.4742260000000003,7.772675,1
8.672011,1.45891,2.962457,0
2.7201720000000003,1.447827,0.841518,0
9.365853,1.4148049999999999,5.630978,0
3.007328,9.53273,9.265485,1
0.76554,3.247552,2.979316,0
7.025807,2.3236470000000002,3.602819,0
4.960477,8.065828999999999,1.4283350000000001,1
1.540055,9.201011,2.672295,0
0.659921,5.634753,6.617972999999999,1
7.08258,7.459491000000001,9.180661,1
8.874295,4.811640000000001,5.998198,1
4.34437,5.263683,9.797281,1
8.511234,2.776597,2.740545,0
5.100244,6.343363,9.297234,0
4.409193,0.7255689999999999,9.35164,1
9.926578999999998,2.023935,6.161314,1
7.658688000000001,2.779287,3.966593,0
0.238777,3.147254,1.1897010000000001,0
7.958894,7.187899000000001,0.9946969999999999,0
2.451581,0.791978,7.413173,1
3.568574,0.153718,6.499858000000001,0
6.497082,5.797091,8.72954,0
6.52266,8.08118,6.855522000000001,1
0.10511500000000001,3.016835,7.0357389999999995,1
5.796122,1.002332,2.505071,0
4.149586,3.694772,5.147973,0
0.8826700000000001,6.142669000000001,4.4117440000000006,1
6.934647,1.824917,4.297068,1
1.978635,0.796926,9.172039999999999,1
6.594017999999999,7.90158,9.38199,1
5.98276,6.237513,9.565918,1
9.254348,6.601657,3.8516779999999997,1
7.60399,6.356749,1.085369,0
0.051521000000000004,6.2333419999999995,3.862056,0
2.376011,8.273799,4.268444000000001,1
0.098716,8.565512,9.813880000000001,1
9.362438000000001,8.98592,0.553068,1
6.8875,9.935058999999999,9.073134,1
6.172572,8.639052000000001,8.958136,1
5.24071,2.809813,0.477389,0
9.166563,1.562759,4.598276,0
7.796100999999999,8.460331,0.152275,1
6.73413,4.420719,9.48277,1
2.98623,9.296650999999999,8.910198,1
8.282571,9.463266,8.305124000000001,1
9.398325999999999,7.378259,8.040332000000001,1
6.017311,6.998467,0.997817,0
9.80828,1.475206,4.102721,0
3.037964,8.700997000000001,8.192926,0
7.161328,8.345201,1.006177,1
2.76592,0.488947,0.728305,0
9.785597000000001,9.638504,8.100819,1
9.10177,6.405942,3.2382400000000002,1
3.7842010000000004,1.278571,4.070993,0
8.277038000000001,5.06881,1.059534,0
6.544015,5.162256,7.060161,1
3.8632519999999997,5.253088,0.416045,0
3.598289,1.422221,4.920039,0
1.911168,5.648345,2.11636,0
5.286849,0.21717899999999998,9.764934,1
6.623122,3.003173,2.8887150000000004,1
4.281744000000001,6.959708999999999,0.20883600000000002,0
2.028518,1.26837,0.6441,0
6.430625,7.7042600000000006,8.154513,0
2.957348,8.570559,1.318458,1
9.99278,6.238497,2.9198470000000003,1
1.886842,5.036208,3.600713,0
5.253387,3.365646,1.562309,0
6.368819,4.451025,2.283832,1
1.410733,2.492667,3.209345,0
3.7610370000000004,3.853444,2.0117849999999997,1
1.557705,0.166299,0.48553999999999997,0
8.736857,1.803998,1.070691,0
8.042496,3.990538,0.6335850000000001,0
9.026747,4.234298,7.103028,1
7.599944,8.665338,6.156642,1
3.116362,8.440474,4.619326999999999,1
0.933141,7.828671000000001,7.966346000000001,1
1.682116,9.978131,4.885839,1
0.144431,5.371379,7.754874000000001,1
7.175377,8.825564,7.610925999999999,1
2.816103,8.244511,5.147211,1
2.4788080000000003,2.250238,6.1229830000000005,1
0.9155760000000001,2.279625,4.047516000000001,0
0.7200979999999999,8.666841999999999,8.559032,1
6.495514,6.525378,6.347416,1
6.5035099999999995,1.233256,1.41745,0
6.604636,9.172324,5.529229,1
7.997889,3.140155,8.997887,0
1.384665,4.145097,2.656841,0
6.395335,8.779824000000001,3.9422260000000002,1
1.059449,7.989741,1.342848,1
6.656584,9.90188,3.432786,1
6.427258999999999,9.780203,1.329727,1
1.013459,2.747178,9.578710000000001,1
1.919502,5.107939,1.398108,0
8.248094,0.395994,0.731382,0
4.5410900000000005,3.3882230000000004,3.496232,1
2.168047,7.4384570000000005,8.247336,1
5.428199,9.590185,5.007043,1
9.492065,8.439829,5.2368809999999995,1
8.220032000000002,6.5666080000000004,8.850094,1
9.313786,8.428803,6.851585000000001,1
3.536743,8.249692999999999,1.150677,1
8.645686,1.882059,1.4175950000000002,0
5.270282,4.913826,4.123203,1
2.352284,2.370539,0.665825,0
1.960725,5.672868,9.865266,1
4.112698,5.102146,7.372116,1
1.668754,6.222208999999999,1.5662200000000002,1
4.651013,8.417805,2.215827,1
6.667497999999999,3.366505,9.972592,1
5.248564,1.390188,8.499961,0
6.304014,2.623163,7.957175,1
4.993703,8.623,6.436781,1
4.295869000000001,6.302046,8.407217999999999,1
1.404193,5.779333,0.741296,0
2.001543,2.307516,4.055487,0
0.725321,6.271314,4.840312,1
9.637819,4.812905000000001,2.7060020000000002,0
6.203092,1.205963,5.405229,0
3.829126,3.362404,1.163404,0
1.9854040000000002,7.600185000000001,5.7772559999999995,1
3.9022309999999996,4.184474,4.689839,0
9.963807000000001,5.431135,8.379371,1
7.73865,2.434858,8.617906,1
8.706172,3.458218,5.85679,1
8.271123,8.562792,3.230373,1
9.768755,8.635602,6.981321,1
1.9980060000000002,8.144725,2.4207099999999997,1
5.74491,8.197967,0.26468400000000003,0
2.3824400000000003,4.954523,4.953565,1
0.385658,3.332936,4.311597,0
5.767793,2.929503,6.58828,1
6.387721,2.44507,2.817956,0
1.0078610000000001,6.048329,9.133058,0
4.683930999999999,6.1143790000000005,4.374497,1
4.259104,6.795208000000001,0.6653479999999999,1
4.993174,0.930032,9.651155000000001,1
5.884555000000001,4.6047199999999995,9.721862,1
7.937655,4.033459,4.394522,0
6.962961999999999,0.982801,8.179414,1
3.427871,0.9973690000000001,8.009525,1
7.045699000000001,7.142583,5.212349,1
3.2569619999999997,9.586846000000001,8.411569,1
6.382054,9.076917,7.520078999999999,1
0.0069489999999999994,7.171233999999999,8.750842,1
1.775954,8.472704,2.161717,1
2.506162,6.556239,3.419057,1
7.539041,1.59847,2.8198060000000003,1
2.59584,0.829332,5.4026440000000004,0
7.971914999999999,0.614993,1.371169,0
0.20183900000000002,9.782738,8.744942,1
8.859653999999999,6.265021,7.959121000000001,1
3.4362550000000005,6.709961999999999,4.758107,1
5.182666,6.919824,4.9258169999999994,1
3.476063,8.344874,7.157953,1
9.943344,9.977758999999999,1.982015,1
0.807091,7.384659,2.180723,1
7.999652,3.551893,0.007881,0
3.33463,8.752823,4.785384,1
5.017844,2.744504,1.0608870000000001,0
9.454467,5.818994,3.6663080000000003,1
2.738818,8.592125,2.325962,1
6.936999,9.483914,7.229985000000001,1
9.461674,9.212,9.419528,0
6.596659,1.600251,9.04777,1
5.152143,9.055651,2.797802,1
7.808474,7.583186,0.6810579999999999,0
0.32769000000000004,1.741945,1.280418,0
7.560939,4.946725,4.41929,0
3.53885,6.745252000000001,6.514639,0
6.229166,3.744625,7.356192,1
2.956625,6.7757190000000005,5.959604,1
8.37597,5.007373,4.149595,1
4.0630239999999995,6.9473970000000005,2.014888,0
4.530583,2.6959459999999997,4.697816,0
4.4378910000000005,5.978234,4.640429,1
0.924959,9.059719,2.298588,1
5.804971,8.813228,4.9396580000000005,1
2.557852,2.29585,7.724977,1
9.071569,3.6845809999999997,5.067761,0
8.691955,9.217357000000002,0.9756530000000001,1
6.164753,2.990541,4.626476,1
5.686486,9.324292999999999,5.553609,0
5.3025269999999995,0.19403800000000002,2.123208,0
9.253757,4.421796,0.691296,0
3.235023,5.630954,7.092865,1
7.926804,4.817842,1.307352,0
8.502423,6.375113,4.445913,1
5.59247,5.421566,9.949356,1
8.412107,4.575832,2.45256,0
3.900125,8.006169,4.22297,1
8.200208,6.346179,5.4301379999999995,1
0.7679739999999999,6.121434,2.512693,0
1.752388,9.605558,9.795873,1
4.423401,1.103226,6.677566000000001,0
7.478339,1.1234790000000001,0.120201,0
6.545045,0.06955700000000001,4.8280330000000005,0
4.645389,7.280593,9.055745,1
5.286762,3.278716,7.748166,1
9.624894,3.178303,0.9409350000000001,1
9.299738,3.4536279999999997,4.395866000000001,0
3.059187,4.19174,0.731318,0
5.294965,7.408883,0.408412,0
8.532362,0.528613,5.844113,0
0.59817,0.672146,0.034559,0
7.952739,9.090304,3.789073,1
2.36902,1.537239,6.72647,0
4.715542,7.6674050000000005,2.3867830000000003,1
1.121034,6.78265,5.067405,1
0.974389,5.798723000000001,1.662808,0
3.207606,2.0712200000000003,9.042658,1
2.5998330000000003,4.8867709999999995,6.817374000000001,1
5.558918,6.851933,8.441564,1
5.942237,2.230636,6.751157000000001,0
3.767875,3.4776279999999997,0.305172,0
1.145033,2.691955,2.498697,0
9.474605,7.566103,6.446287,0
3.364825,8.109095,6.718348,1
0.180315,5.761006,8.312399000000001,1
0.647777,5.129773999999999,5.978152,1
1.9817069999999999,4.419716,9.71835,1
6.650352000000001,6.469508,6.235201,0
9.947135000000001,6.540373000000001,8.901645,1
9.232327,1.400342,3.3582339999999995,0
8.966444000000001,9.804522,9.155926,1
7.913616,5.874274,8.903701,1
1.6352799999999998,7.2161,0.87408,0
2.3458740000000002,6.852232000000001,8.489752000000001,1
1.2719479999999999,8.208102,2.2515240000000003,1
4.67761,8.486725999999999,8.340527999999999,1
5.0270980000000005,7.242172,5.716914,1
8.642513000000001,9.075149,2.966358,1
8.879669,2.122284,9.940227,1
7.9965589999999995,8.843927,4.887217,1
6.060028,5.761297,1.914896,0
2.61353,0.404648,2.733482,0
8.61275,4.985007,1.807779,0
3.471732,0.148306,7.915107000000001,0
7.390478,3.63202,2.7582560000000003,0
2.707169,5.724614,3.641948,1
7.8468990000000005,3.582175,8.380124,1
2.426102,3.267341,5.475296,0
9.028639,7.390191000000001,6.892032,1
7.794839,9.625514,5.527647,1
4.610521,7.335425999999999,9.69795,1
7.483732000000001,7.613057,6.5810830000000005,1
1.245077,9.339339,0.907201,1
5.063954,4.549149,5.539084,1
8.131324000000001,3.9192089999999995,8.75431,0
7.18655,4.229605,9.043556,1
1.619797,5.935588,7.8573580000000005,1
5.561102,3.3850050000000005,5.822225,0
0.72043,5.520175,8.253876,1
3.133232,4.83496,3.0783709999999997,0
4.1742989999999995,3.9855720000000003,8.330555,1
8.534721000000001,3.869639,2.149106,0
7.7888470000000005,0.903415,7.223472,0
5.13302,6.267028,1.1905860000000001,0
2.202616,9.047943,6.167453,1
2.432948,1.9896779999999998,7.935339999999999,1
7.509852,6.189216,1.35754,1
1.024175,4.435911,5.021393,1
8.421483,3.351948,4.436726999999999,0
7.221586,6.585833,3.6222489999999996,1
7.489248,0.845721,9.985831,1
7.112749000000001,1.176417,9.375086,1
0.224361,5.542539,7.0790820000000005,1
7.532216,5.014422,5.810687000000001,1
1.203639,7.168227000000001,5.685153,1
1.6041379999999998,0.706546,7.426289,1
4.058493,1.863016,6.981826,0
8.448848,0.604075,6.290514,0
1.4497959999999999,6.276345,8.560365,1
7.452762,7.93545,7.877909,1
3.477989,4.956992,0.334432,0
9.971414999999999,6.145119,6.052274,1
3.3133449999999995,1.737427,3.4028669999999996,0
2.443972,0.829155,4.943105,0
2.692171,1.92493,7.782545,1
2.5290060000000003,4.073059,7.079115,1
0.349403,5.639480000000001,2.541346,0
3.57493,0.419256,5.479289,0
5.376247,5.81372,8.063124,1
1.958839,4.115397,6.522714,1
5.852824,9.925581,0.189668,1
0.754736,5.132772,4.799261,1
7.057703,2.5818060000000003,4.587925,0
6.654864999999999,1.667041,3.5655099999999997,0
7.30652,6.106856,4.806433999999999,0
6.526112,0.285722,7.934369,0
6.099442,5.997493,7.25002,1
0.11289,3.772734,3.3304660000000004,0
3.698315,3.5201339999999997,4.262509,0
8.652906,9.06177,7.899957000000001,1
1.643577,2.487883,5.297317,0
4.154923,8.862826,5.30271,1
4.969682,0.109144,2.342895,0
0.394866,0.277264,3.3981519999999996,0
6.274756,0.648172,4.55259,0
4.420906,7.883056,2.35336,1
1.40319,6.61587,2.5722709999999998,0
5.677641,0.472228,5.766705,0
2.960111,1.0640209999999999,5.61966,0
9.926847,0.92237,8.576478,1
1.031513,0.919373,6.392323,0
1.1966370000000002,9.790476,7.920688,1
0.438648,2.473278,3.8590400000000002,0
0.35633400000000004,6.212401,2.978774,1
2.828271,5.551044999999999,1.8156189999999999,0
6.0232730000000005,7.582324000000001,5.827129,1
8.646345,1.4467889999999999,6.098418,0
2.369159,4.6748959999999995,3.469723,0
5.594269000000001,9.862047,4.827051,1
9.652523,2.747739,4.2623,1
5.221017,8.12134,4.950725,1
4.333741000000001,7.929499000000001,7.336874000000001,1
3.480543,9.152494,5.667923,1
6.734817999999999,1.495052,8.4872,1
2.941842,4.585618,3.954357,0
9.260514,7.424081,8.711673,1
7.286128,3.5387230000000005,1.64569,0
6.286462,5.90799,7.029822,1
4.02933,1.980547,7.08483,1
9.910045,4.421705,5.525082,1
3.5741989999999997,1.1930049999999999,2.894404,1
2.6880580000000003,1.381604,5.690180000000001,0
5.9672220000000005,9.644538,0.9409,1
7.068617999999999,9.652572,0.08252000000000001,1
3.191296,1.728209,1.293397,0
7.636199,8.323219,0.985237,1
0.303766,8.070067,0.0286,1
2.491772,5.553682,3.604399,1
6.746687,6.498804,6.374988,1
7.880408,2.065168,5.064644,0
1.7097060000000002,6.005544,9.075366,1
5.658116000000001,9.157886,3.1330709999999997,1
0.8860950000000001,4.426468,8.327169,1
2.7496869999999998,9.312407,0.187823,1
7.382474,0.216423,3.267264,0
5.770105,6.871664,5.940217,1
3.3704680000000002,2.3152049999999997,1.9515369999999999,0
4.3803730000000005,7.016181,5.098505,1
3.0217240000000003,4.173871,4.868404,1
3.331756,8.001474,7.5292520000000005,1
2.427942,5.856421,2.740144,0
5.1688279999999995,2.927968,8.231083,1
3.14439,1.498348,2.425549,0
8.370011,8.365767,1.431287,1
0.680972,3.382823,2.9913540000000003,0
0.39900399999999997,8.08986,1.151425,1
2.26373,6.0198279999999995,2.100568,0
4.021303,9.62982,9.813336999999999,1
5.4862400000000004,2.553482,1.626875,1
5.481449,9.857958,3.206371,1
1.3563049999999999,5.631919,7.540334,1
3.9976849999999997,8.971621,1.466795,1
2.354444,4.45815,9.740002,1
2.548009,0.8914270000000001,6.174176,0
6.911255000000001,8.274744,0.40722600000000003,1
7.904564,0.220563,7.381802,0
2.774045,9.008677,4.045873,1
8.866634,7.252242999999999,6.881333000000001,0
